State,County,Year,LabourForce,Employed,Unemployed
Texas,Coryell,2019,24123,23177,946
Texas,Cottle,2019,551,528,23
Texas,Crane,2019,1569,1506,63
Texas,Crockett,2019,1637,1589,48
Texas,Crosby,2019,2499,2402,97
Texas,Culberson,2019,1044,1002,42
Texas,Dallam,2019,3918,3842,76
Texas,Dallas,2019,1364652,1317507,47145
Texas,Dawson,2019,4642,4462,180
Texas,Deaf Smith,2019,8470,8237,233
Texas,Delta,2019,2443,2360,83
Texas,Denton,2019,494624,480005,14619
Texas,DeWitt,2019,9798,9540,258
Texas,Dickens,2019,682,652,30
Texas,Dimmit,2019,7487,7298,189
Texas,Donley,2019,1439,1389,50
Texas,Duval,2019,4966,4744,222
Texas,Eastland,2019,8354,8079,275
Texas,Ector,2019,88186,85859,2327
Texas,Edwards,2019,1054,1030,24
Texas,El Paso,2019,362582,348712,13870
Texas,Ellis,2019,92694,89823,2871
Texas,Erath,2019,20850,20188,662
Texas,Falls,2019,6570,6356,214
Texas,Fannin,2019,17329,16854,475
Texas,Fayette,2019,12313,11987,326
Texas,Fisher,2019,1634,1586,48
Texas,Floyd,2019,2580,2468,112
Texas,Foard,2019,585,567,18
Texas,Fort Bend,2019,392275,378653,13622
Texas,Franklin,2019,4654,4485,169
Texas,Freestone,2019,6400,6093,307
Texas,Frio,2019,10463,10192,271
Texas,Gaines,2019,9812,9577,235
Texas,Galveston,2019,165479,158807,6672
Texas,Garza,2019,2176,2117,59
Texas,Gillespie,2019,13542,13213,329
Texas,Glasscock,2019,795,778,17
Texas,Goliad,2019,3272,3162,110
Texas,Gonzales,2019,9578,9320,258
Texas,Gray,2019,8080,7791,289
Texas,Grayson,2019,64106,62148,1958
Texas,Gregg,2019,58349,56176,2173
Texas,Grimes,2019,11264,10822,442
Texas,Guadalupe,2019,81486,79087,2399
Texas,Hale,2019,12210,11663,547
Texas,Hall,2019,1073,1029,44
Texas,Hamilton,2019,3672,3561,111
Texas,Hansford,2019,2779,2714,65
Texas,Hardeman,2019,1722,1670,52
Texas,Hardin,2019,25321,24158,1163
Texas,Harris,2019,2317346,2228703,88643
Texas,Harrison,2019,29485,28306,1179
Texas,Hartley,2019,2802,2756,46
Texas,Haskell,2019,2285,2210,75
Texas,Hays,2019,119874,116574,3300
Texas,Hemphill,2019,1937,1884,53
Texas,Henderson,2019,36518,35239,1279
Texas,Hidalgo,2019,352815,330817,21998
Texas,Hill,2019,16409,15867,542
Texas,Hockley,2019,11290,10956,334
Texas,Hood,2019,27560,26625,935
Texas,Hopkins,2019,17544,17008,536
Texas,Houston,2019,10364,10039,325
Texas,Howard,2019,14040,13604,436
Texas,Hudspeth,2019,1827,1747,80
Texas,Hunt,2019,43412,41871,1541
Texas,Hutchinson,2019,8701,8315,386
Texas,Irion,2019,761,743,18
Texas,Jack,2019,3471,3362,109
Texas,Jackson,2019,7588,7360,228
Texas,Jasper,2019,12869,12083,786
Texas,Jeff Davis,2019,1040,1010,30
Texas,Jefferson,2019,106962,100737,6225
Texas,Jim Hogg,2019,1884,1794,90
Texas,Jim Wells,2019,16852,16054,798
Texas,Johnson,2019,82176,79532,2644
Texas,Jones,2019,5738,5494,244
Texas,Karnes,2019,7187,7008,179
Texas,Kaufman,2019,64597,62485,2112
Texas,Kendall,2019,22132,21533,599
Texas,Kenedy,2019,223,215,8
Texas,Kent,2019,478,467,11
Texas,Kerr,2019,22251,21593,658
Texas,Kimble,2019,1862,1805,57
Texas,King,2019,233,228,5
Texas,Kinney,2019,1377,1327,50
Texas,Kleberg,2019,13496,12908,588
Texas,Knox,2019,1444,1397,47
Texas,La Salle,2019,4401,4295,106
Texas,Lamar,2019,24052,23241,811
Texas,Lamb,2019,5311,5108,203
Texas,Lampasas,2019,9212,8910,302
Texas,Lavaca,2019,8590,8333,257
Texas,Lee,2019,10120,9852,268
Texas,Leon,2019,6325,6049,276
Texas,Liberty,2019,33101,31432,1669
Texas,Limestone,2019,8593,8260,333
Texas,Lipscomb,2019,1650,1607,43
Texas,Live Oak,2019,5564,5392,172
Texas,Llano,2019,8679,8380,299
Texas,Loving,2019,542,538,4
Texas,Lubbock,2019,158134,153680,4454
Texas,Lynn,2019,2775,2693,82
Texas,Madison,2019,4555,4361,194
Texas,Marion,2019,4239,4058,181
Texas,Martin,2019,2889,2814,75
Texas,Mason,2019,1772,1715,57
Texas,Matagorda,2019,16712,15766,946
Texas,Maverick,2019,23803,22013,1790
Texas,McCulloch,2019,3488,3307,181
Texas,McLennan,2019,119629,115668,3961
Texas,McMullen,2019,821,808,13
Texas,Medina,2019,21828,21142,686
Texas,Menard,2019,862,832,30
Texas,Midland,2019,107495,105290,2205
Texas,Milam,2019,9788,9301,487
Texas,Mills,2019,1904,1842,62
Texas,Mitchell,2019,2325,2243,82
Texas,Montague,2019,9323,9058,265
Texas,Montgomery,2019,284078,274419,9659
Texas,Moore,2019,10915,10660,255
Texas,Morris,2019,4808,4552,256
Texas,Motley,2019,483,466,17
Texas,Nacogdoches,2019,28210,27153,1057
Texas,Navarro,2019,24061,23283,778
Texas,Newton,2019,5182,4858,324
Texas,Nolan,2019,7066,6860,206
Texas,Nueces,2019,167411,160536,6875
Texas,Ochiltree,2019,4330,4213,117
Texas,Oldham,2019,916,890,26
Texas,Orange,2019,36395,34518,1877
Texas,Palo Pinto,2019,13602,13175,427
Texas,Panola,2019,10208,9799,409
Texas,Parker,2019,67332,65373,1959
Texas,Parmer,2019,4897,4787,110
Texas,Pecos,2019,6397,6188,209
Texas,Polk,2019,18023,17171,852
Texas,Potter,2019,55183,53668,1515
Texas,Presidio,2019,3104,2902,202
Texas,Rains,2019,6044,5862,182
Texas,Randall,2019,72066,70315,1751
Texas,Reagan,2019,1909,1861,48
Texas,Real,2019,1062,1020,42
Texas,Red River,2019,5108,4873,235
Texas,Reeves,2019,11403,11209,194
Texas,Refugio,2019,3154,3036,118
Texas,Roberts,2019,418,405,13
Texas,Robertson,2019,7656,7383,273
Texas,Rockwall,2019,52083,50482,1601
Texas,Runnels,2019,4604,4475,129
Texas,Rusk,2019,23074,22251,823
Texas,Sabine,2019,3737,3490,247
Texas,San Augustine,2019,3402,3240,162
Texas,San Jacinto,2019,11749,11211,538
Texas,San Patricio,2019,29906,28278,1628
Texas,San Saba,2019,2569,2494,75
Texas,Schleicher,2019,1323,1285,38
Texas,Scurry,2019,6736,6518,218
Texas,Shackelford,2019,1910,1868,42
Texas,Shelby,2019,11178,10738,440
Texas,Sherman,2019,1379,1347,32
Texas,Smith,2019,107171,103584,3587
Texas,Somervell,2019,4364,4209,155
Texas,Starr,2019,25227,22745,2482
Texas,Stephens,2019,4109,3983,126
Texas,Sterling,2019,579,561,18
Texas,Stonewall,2019,588,571,17
Texas,Sutton,2019,1414,1361,53
Texas,Swisher,2019,2628,2531,97
Texas,Tarrant,2019,1082571,1046916,35655
Texas,Taylor,2019,66926,65005,1921
Texas,Terrell,2019,377,364,13
Texas,Terry,2019,5006,4823,183
Texas,Throckmorton,2019,656,631,25
Texas,Titus,2019,12976,12435,541
Texas,Tom Green,2019,54568,52917,1651
Texas,Travis,2019,741101,722054,19047
Texas,Trinity,2019,5317,5064,253
Texas,Tyler,2019,7156,6744,412
Texas,Upshur,2019,17914,17251,663
Texas,Upton,2019,1675,1626,49
Texas,Uvalde,2019,11501,11065,436
Texas,Val Verde,2019,22932,22162,770
Texas,Van Zandt,2019,26082,25233,849
Texas,Victoria,2019,42854,41380,1474
Texas,Walker,2019,24150,23214,936
Texas,Waller,2019,23475,22597,878
Texas,Ward,2019,7488,7316,172
Texas,Washington,2019,15155,14656,499
Texas,Webb,2019,118626,114247,4379
Texas,Wharton,2019,21670,20935,735
Texas,Wheeler,2019,2279,2210,69
Texas,Wichita,2019,56362,54574,1788
Texas,Wilbarger,2019,4975,4798,177
Texas,Willacy,2019,6592,6052,540
Texas,Williamson,2019,313899,305127,8772
Texas,Wilson,2019,24876,24174,702
Texas,Winkler,2019,4026,3913,113
Texas,Wise,2019,31891,30864,1027
Texas,Wood,2019,17693,17008,685
Texas,Yoakum,2019,3750,3641,109
Texas,Young,2019,8040,7802,238
Texas,Zapata,2019,5045,4787,258
Texas,Zavala,2019,3334,3050,284
Utah,Beaver,2019,2869,2783,86
Utah,Box Elder,2019,25904,25222,682
Utah,Cache,2019,64176,62779,1397
Utah,Carbon,2019,8517,8202,315
Utah,Daggett,2019,393,378,15
Utah,Davis,2019,173800,169589,4211
Utah,Duchesne,2019,7762,7457,305
Utah,Emery,2019,4312,4139,173
Utah,Garfield,2019,2784,2611,173
Utah,Grand,2019,6195,5953,242
Utah,Iron,2019,24030,23326,704
Utah,Juab,2019,5720,5576,144
Utah,Kane,2019,3818,3707,111
Utah,Millard,2019,5997,5832,165
Utah,Morgan,2019,5563,5428,135
Utah,Piute,2019,482,459,23
Utah,Rich,2019,1172,1136,36
Utah,San Juan,2019,5725,5435,290
Utah,Sanpete,2019,12479,12081,398
Utah,Sevier,2019,9741,9438,303
Utah,Summit,2019,25039,24427,612
Utah,Tooele,2019,34002,33024,978
Utah,Uintah,2019,13671,13096,575
Utah,Utah,2019,307609,300283,7326
Utah,Wasatch,2019,16141,15705,436
Utah,Washington,2019,76056,73806,2250
Utah,Wayne,2019,1417,1339,78
Utah,Weber,2019,127579,123806,3773
Vermont,Addison,2019,20566,20091,475
Vermont,Bennington,2019,18070,17539,531
Vermont,Caledonia,2019,14460,14030,430
Vermont,Chittenden,2019,96435,94707,1728
Vermont,Essex,2019,2682,2595,87
Vermont,Franklin,2019,27313,26674,639
Vermont,Grand Isle,2019,4041,3925,116
Vermont,Lamoille,2019,13888,13454,434
Vermont,Orange,2019,15905,15527,378
Vermont,Orleans,2019,13275,12713,562
Vermont,Rutland,2019,30446,29608,838
Vermont,Washington,2019,34360,33586,774
Vermont,Windham,2019,21977,21416,561
Vermont,Windsor,2019,28809,28205,604
Virginia,Accomack,2019,16708,16117,591
Virginia,Albemarle,2019,57688,56256,1432
Virginia,Alexandria city,2019,102254,100093,2161
Virginia,Alleghany,2019,6915,6677,238
Virginia,Amelia,2019,6323,6123,200
Virginia,Amherst,2019,15136,14651,485
Virginia,Appomattox,2019,7209,6959,250
Virginia,Arlington,2019,155769,152803,2966
Virginia,Augusta,2019,37722,36806,916
Virginia,Bath,2019,2509,2447,62
Virginia,Bedford,2019,38712,37606,1106
Virginia,Bland,2019,2856,2777,79
Virginia,Botetourt,2019,17494,17049,445
Virginia,Bristol city,2019,7218,6946,272
Virginia,Brunswick,2019,6066,5781,285
Virginia,Buchanan,2019,6739,6359,380
Virginia,Buckingham,2019,6475,6206,269
Virginia,Buena Vista city,2019,3436,3342,94
Virginia,Campbell,2019,26165,25349,816
Virginia,Caroline,2019,15369,14879,490
Virginia,Carroll,2019,13292,12818,474
Virginia,Charles City,2019,3692,3566,126
Virginia,Charlotte,2019,5297,5109,188
Virginia,Charlottesville city,2019,26642,26011,631
Virginia,Chesapeake city,2019,123523,119957,3566
Virginia,Chesterfield,2019,189000,183821,5179
Virginia,Clarke,2019,7665,7476,189
Virginia,Colonial Heights city,2019,8877,8593,284
Virginia,Covington city,2019,2393,2293,100
Virginia,Craig,2019,2312,2238,74
Virginia,Culpeper,2019,24818,24175,643
Virginia,Cumberland,2019,4664,4523,141
Virginia,Danville city,2019,19226,18261,965
Virginia,Dickenson,2019,4731,4497,234
Virginia,Dinwiddie,2019,13769,13319,450
Virginia,Emporia city,2019,2303,2189,114
Virginia,Essex,2019,5526,5330,196
Virginia,Fairfax,2019,641034,626394,14640
Virginia,Fairfax city,2019,13573,13284,289
Virginia,Falls Church city,2019,8676,8499,177
Virginia,Fauquier,2019,37567,36655,912
Virginia,Floyd,2019,8227,8014,213
Virginia,Fluvanna,2019,14021,13698,323
Virginia,Franklin,2019,26522,25742,780
Virginia,Franklin city,2019,3598,3453,145
Virginia,Frederick,2019,48459,47290,1169
Virginia,Fredericksburg city,2019,14282,13803,479
Virginia,Galax city,2019,2932,2836,96
Virginia,Giles,2019,7927,7669,258
Virginia,Gloucester,2019,19705,19198,507
Virginia,Goochland,2019,11302,10991,311
Virginia,Grayson,2019,8053,7819,234
Virginia,Greene,2019,10578,10331,247
Virginia,Greensville,2019,4307,4160,147
Virginia,Halifax,2019,15682,15066,616
Virginia,Hampton city,2019,64807,62353,2454
Virginia,Hanover,2019,59705,58264,1441
Virginia,Harrisonburg city,2019,25153,24345,808
Virginia,Henrico,2019,183486,178372,5114
Virginia,Henry,2019,23868,23069,799
Virginia,Highland,2019,1248,1214,34
Virginia,Hopewell city,2019,9757,9341,416
Virginia,Isle of Wight,2019,19570,19017,553
Virginia,James City,2019,36841,35860,981
Virginia,King and Queen,2019,3871,3763,108
Virginia,King George,2019,13515,13157,358
Virginia,King William,2019,9228,8976,252
Virginia,Lancaster,2019,5464,5230,234
Virginia,Lee,2019,8306,7967,339
Virginia,Lexington city,2019,2099,2001,98
Virginia,Loudoun,2019,224573,219414,5159
Virginia,Louisa,2019,20049,19517,532
Virginia,Lunenburg,2019,5338,5169,169
Virginia,Lynchburg city,2019,36598,35238,1360
Virginia,Madison,2019,7461,7295,166
Virginia,Manassas city,2019,22253,21696,557
Virginia,Manassas Park city,2019,9462,9228,234
Virginia,Martinsville city,2019,5501,5274,227
Virginia,Mathews,2019,4169,4048,121
Virginia,Mecklenburg,2019,12613,12105,508
Virginia,Middlesex,2019,5319,5181,138
Virginia,Montgomery,2019,50364,48937,1427
Virginia,Nelson,2019,7508,7300,208
Virginia,New Kent,2019,12577,12277,300
Virginia,Newport News city,2019,89406,86310,3096
Virginia,Norfolk city,2019,112364,108487,3877
Virginia,Northampton,2019,5485,5241,244
Virginia,Northumberland,2019,5704,5458,246
Virginia,Norton city,2019,1687,1625,62
Virginia,Nottoway,2019,7298,7095,203
Virginia,Orange,2019,17480,16961,519
Virginia,Page,2019,12065,11601,464
Virginia,Patrick,2019,7342,7084,258
Virginia,Petersburg city,2019,13129,12396,733
Virginia,Pittsylvania,2019,30210,29191,1019
Virginia,Poquoson city,2019,6427,6271,156
Virginia,Portsmouth city,2019,44566,42831,1735
Virginia,Powhatan,2019,14253,13892,361
Virginia,Prince Edward,2019,10444,10051,393
Virginia,Prince George,2019,15206,14695,511
Virginia,Prince William,2019,247826,241558,6268
Virginia,Pulaski,2019,16149,15594,555
Virginia,Radford city,2019,8688,8377,311
Virginia,Rappahannock,2019,3727,3633,94
Virginia,Richmond,2019,4097,3976,121
Virginia,Richmond city,2019,119265,115360,3905
Virginia,Roanoke,2019,49611,48349,1262
Virginia,Roanoke city,2019,49397,47900,1497
Virginia,Rockbridge,2019,10819,10523,296
Virginia,Rockingham,2019,42151,41146,1005
Virginia,Russell,2019,11227,10754,473
Virginia,Salem city,2019,13037,12677,360
Virginia,Scott,2019,9149,8863,286
Virginia,Shenandoah,2019,22426,21863,563
Virginia,Smyth,2019,13811,13296,515
Virginia,Southampton,2019,9139,8895,244
Virginia,Spotsylvania,2019,67663,65697,1966
Virginia,Stafford,2019,72712,70711,2001
Virginia,Staunton city,2019,12314,11986,328
Virginia,Suffolk city,2019,44928,43564,1364
Virginia,Surry,2019,3695,3568,127
Virginia,Sussex,2019,3833,3660,173
Virginia,Tazewell,2019,15748,15060,688
Virginia,Virginia Beach city,2019,234597,228266,6331
Virginia,Warren,2019,20611,20032,579
Virginia,Washington,2019,26806,25919,887
Virginia,Waynesboro city,2019,10762,10451,311
Virginia,Westmoreland,2019,9538,9204,334
Virginia,Williamsburg city,2019,6736,6475,261
Virginia,Winchester city,2019,14892,14480,412
Virginia,Wise,2019,13432,12809,623
Virginia,Wythe,2019,13776,13282,494
Virginia,York,2019,32989,32110,879
Washington,Adams,2019,9870,9312,558
Washington,Asotin,2019,10400,9969,431
Washington,Benton,2019,103169,97773,5396
Washington,Chelan,2019,45113,42911,2202
Washington,Clallam,2019,28886,26980,1906
Washington,Clark,2019,241901,230422,11479
Washington,Columbia,2019,1848,1747,101
Washington,Cowlitz,2019,47949,45086,2863
Washington,Douglas,2019,21968,20731,1237
Washington,Ferry,2019,2499,2216,283
Washington,Franklin,2019,43132,40383,2749
Washington,Garfield,2019,918,868,50
Washington,Grant,2019,46990,43751,3239
Washington,Grays Harbor,2019,29008,26961,2047
Washington,Island,2019,36116,34294,1822
Washington,Jefferson,2019,12938,12209,729
Washington,King,2019,1290480,1254638,35842
Washington,Kitsap,2019,128764,122887,5877
Washington,Kittitas,2019,23177,21905,1272
Washington,Klickitat,2019,10314,9712,602
Washington,Lewis,2019,34996,32841,2155
Washington,Lincoln,2019,5031,4779,252
Washington,Mason,2019,25325,23733,1592
Washington,Okanogan,2019,20346,18964,1382
Washington,Pacific,2019,8603,8007,596
Washington,Pend Oreille,2019,5074,4674,400
Washington,Pierce,2019,442094,419394,22700
Washington,San Juan,2019,8674,8349,325
Washington,Skagit,2019,63069,59644,3425
Washington,Skamania,2019,5555,5252,303
Washington,Snohomish,2019,439464,426100,13364
Washington,Spokane,2019,255027,241655,13372
Washington,Stevens,2019,19062,17726,1336
Washington,Thurston,2019,142896,135982,6914
Washington,Wahkiakum,2019,1375,1283,92
Washington,Walla Walla,2019,30252,28760,1492
Washington,Whatcom,2019,115413,109672,5741
Washington,Whitman,2019,23996,22958,1038
Washington,Yakima,2019,132466,123185,9281
West Virginia,Barbour,2019,7189,6760,429
West Virginia,Berkeley,2019,58635,56569,2066
West Virginia,Boone,2019,7443,7036,407
West Virginia,Braxton,2019,5245,4857,388
West Virginia,Brooke,2019,10013,9488,525
West Virginia,Cabell,2019,41620,39889,1731
West Virginia,Calhoun,2019,2558,2226,332
West Virginia,Clay,2019,3148,2879,269
West Virginia,Doddridge,2019,4011,3834,177
West Virginia,Fayette,2019,16286,15363,923
West Virginia,Gilmer,2019,2384,2221,163
West Virginia,Grant,2019,5959,5632,327
West Virginia,Greenbrier,2019,16005,15266,739
West Virginia,Hampshire,2019,10799,10384,415
West Virginia,Hancock,2019,13094,12418,676
West Virginia,Hardy,2019,5804,5507,297
West Virginia,Harrison,2019,34765,33229,1536
West Virginia,Jackson,2019,13478,12808,670
West Virginia,Jefferson,2019,30464,29527,937
West Virginia,Kanawha,2019,82440,78647,3793
West Virginia,Lewis,2019,6851,6428,423
West Virginia,Lincoln,2019,7213,6757,456
West Virginia,Logan,2019,11157,10492,665
West Virginia,Marion,2019,25621,24324,1297
West Virginia,Marshall,2019,14268,13366,902
West Virginia,Mason,2019,10227,9615,612
West Virginia,McDowell,2019,4451,4041,410
West Virginia,Mercer,2019,21036,19843,1193
West Virginia,Mineral,2019,12701,11980,721
West Virginia,Mingo,2019,6894,6422,472
West Virginia,Monongalia,2019,54746,52749,1997
West Virginia,Monroe,2019,5979,5718,261
West Virginia,Morgan,2019,8191,7874,317
West Virginia,Nicholas,2019,9521,8920,601
West Virginia,Ohio,2019,21367,20407,960
West Virginia,Pendleton,2019,3701,3559,142
West Virginia,Pleasants,2019,2924,2724,200
West Virginia,Pocahontas,2019,3891,3670,221
West Virginia,Preston,2019,15617,14904,713
West Virginia,Putnam,2019,26795,25630,1165
West Virginia,Raleigh,2019,30525,29093,1432
West Virginia,Randolph,2019,12352,11617,735
West Virginia,Ritchie,2019,4405,4156,249
West Virginia,Roane,2019,5145,4654,491
West Virginia,Summers,2019,4340,4102,238
West Virginia,Taylor,2019,7920,7537,383
West Virginia,Tucker,2019,3361,3186,175
West Virginia,Tyler,2019,3145,2900,245
West Virginia,Upshur,2019,9613,9040,573
West Virginia,Wayne,2019,15838,14983,855
West Virginia,Webster,2019,3326,3116,210
West Virginia,Wetzel,2019,6656,6174,482
West Virginia,Wirt,2019,2303,2122,181
West Virginia,Wood,2019,36845,34970,1875
West Virginia,Wyoming,2019,6706,6240,466
Wisconsin,Adams,2019,8153,7733,420
Wisconsin,Ashland,2019,7915,7536,379
Wisconsin,Barron,2019,24406,23428,978
Wisconsin,Bayfield,2019,7591,7165,426
Wisconsin,Brown,2019,141886,137489,4397
Wisconsin,Buffalo,2019,6466,6194,272
Wisconsin,Burnett,2019,7133,6752,381
Wisconsin,Calumet,2019,27565,26791,774
Wisconsin,Chippewa,2019,33181,31909,1272
Wisconsin,Clark,2019,17737,17151,586
Wisconsin,Columbia,2019,31587,30606,981
Wisconsin,Crawford,2019,7622,7297,325
Wisconsin,Dane,2019,321677,313824,7853
Wisconsin,Dodge,2019,47544,46107,1437
Wisconsin,Door,2019,15288,14706,582
Wisconsin,Douglas,2019,23029,22058,971
Wisconsin,Dunn,2019,24111,23257,854
Wisconsin,Eau Claire,2019,58872,57071,1801
Wisconsin,Florence,2019,2221,2115,106
Wisconsin,Forest,2019,4012,3803,209
Wisconsin,Grant,2019,27861,26962,899
Wisconsin,Green,2019,21049,20441,608
Wisconsin,Iowa,2019,13731,13334,397
Wisconsin,Iron,2019,2542,2388,154
Wisconsin,Jackson,2019,10276,9876,400
Wisconsin,Jefferson,2019,45857,44416,1441
Wisconsin,Juneau,2019,13446,12999,447
Wisconsin,Kenosha,2019,89403,85858,3545
Wisconsin,Kewaunee,2019,11042,10686,356
Wisconsin,La Crosse,2019,66318,64391,1927
Wisconsin,Lafayette,2019,10099,9829,270
Wisconsin,Langlade,2019,9321,8932,389
Wisconsin,Lincoln,2019,15071,14509,562
Wisconsin,Manitowoc,2019,40987,39589,1398
Wisconsin,Marathon,2019,73551,71419,2132
Wisconsin,Marinette,2019,19466,18573,893
Wisconsin,Marquette,2019,7714,7409,305
Wisconsin,Menominee,2019,1629,1498,131
Wisconsin,Milwaukee,2019,466908,448251,18657
Wisconsin,Monroe,2019,23377,22672,705
Wisconsin,Oconto,2019,20575,19830,745
Wisconsin,Oneida,2019,17846,17071,775
Wisconsin,Outagamie,2019,103135,100059,3076
Wisconsin,Ozaukee,2019,49030,47625,1405
Wisconsin,Pepin,2019,4147,3991,156
Wisconsin,Pierce,2019,25369,24504,865
Wisconsin,Polk,2019,24519,23519,1000
Wisconsin,Portage,2019,38592,37327,1265
Wisconsin,Price,2019,6493,6207,286
Wisconsin,Racine,2019,98585,94556,4029
Wisconsin,Richland,2019,9219,8926,293
Wisconsin,Rock,2019,85330,82147,3183
Wisconsin,Rusk,2019,6723,6393,330
Wisconsin,Sauk,2019,35576,34533,1043
Wisconsin,Sawyer,2019,7962,7582,380
Wisconsin,Shawano,2019,21024,20342,682
Wisconsin,Sheboygan,2019,62144,60436,1708
Wisconsin,St. Croix,2019,50446,48754,1692
Wisconsin,Taylor,2019,10973,10566,407
Wisconsin,Trempealeau,2019,15952,15374,578
Wisconsin,Vernon,2019,15278,14772,506
Wisconsin,Vilas,2019,10154,9721,433
Wisconsin,Walworth,2019,57872,55975,1897
Wisconsin,Washburn,2019,7858,7536,322
Wisconsin,Washington,2019,77161,74950,2211
Wisconsin,Waukesha,2019,224731,218151,6580
Wisconsin,Waupaca,2019,25943,25093,850
Wisconsin,Waushara,2019,11422,10955,467
Wisconsin,Winnebago,2019,91474,88728,2746
Wisconsin,Wood,2019,35136,33786,1350
Wyoming,Albany,2019,20216,19595,621
Wyoming,Big Horn,2019,5306,5083,223
Wyoming,Campbell,2019,23242,22389,853
Wyoming,Carbon,2019,7982,7720,262
Wyoming,Converse,2019,8694,8456,238
Wyoming,Crook,2019,3710,3593,117
Wyoming,Fremont,2019,18635,17811,824
Wyoming,Goshen,2019,6625,6387,238
Wyoming,Hot Springs,2019,2176,2099,77
Wyoming,Johnson,2019,4183,4032,151
Wyoming,Laramie,2019,48491,46813,1678
Wyoming,Lincoln,2019,8876,8581,295
Wyoming,Natrona,2019,39348,37804,1544
Wyoming,Niobrara,2019,1239,1205,34
Wyoming,Park,2019,15459,14839,620
Wyoming,Platte,2019,4660,4501,159
Wyoming,Sheridan,2019,15653,15111,542
Wyoming,Sublette,2019,4129,3947,182
Wyoming,Sweetwater,2019,21274,20446,828
Wyoming,Teton,2019,15575,15151,424
Wyoming,Uinta,2019,9035,8682,353
Wyoming,Washakie,2019,3941,3786,155
Wyoming,Weston,2019,3811,3701,110
#N/A,Adjuntas Municipio,2019,4115,3485,630
#N/A,Aguada Municipio,2019,11743,10553,1190
#N/A,Aguadilla Municipio,2019,14350,12881,1469
#N/A,Aguas Buenas Municipio,2019,6434,5846,588
#N/A,Aibonito Municipio,2019,6392,5722,670
#N/A,Anasco Municipio,2019,8706,7967,739
#N/A,Arecibo Municipio,2019,23668,21413,2255
#N/A,Arroyo Municipio,2019,4605,3985,620
#N/A,Barceloneta Municipio,2019,5827,5170,657
#N/A,Barranquitas Municipio,2019,7261,6627,634
#N/A,Bayamon Municipio,2019,64124,60109,4015
#N/A,Bear,ID,2019,2978,2891
#N/A,Cabo Rojo Municipio,2019,13373,12214,1159
#N/A,Caguas Municipio,2019,46941,43764,3177
#N/A,Camuy Municipio,2019,9402,8597,805
#N/A,Canovanas Municipio,2019,15767,14727,1040
#N/A,Carolina Municipio,2019,60399,56855,3544
#N/A,Catano Municipio,2019,7694,7140,554
#N/A,Cayey Municipio,2019,15836,14727,1109
#N/A,Ceiba Municipio,2019,3658,3278,380
#N/A,Ciales Municipio,2019,3651,3248,403
#N/A,Cidra Municipio,2019,15237,14195,1042
#N/A,Coamo Municipio,2019,9853,8647,1206
#N/A,Comerio Municipio,2019,4817,4389,428
#N/A,Corozal Municipio,2019,8806,8002,804
#N/A,Culebra Municipio,2019,893,866,27
#N/A,Dorado Municipio,2019,12937,12205,732
#N/A,Fajardo Municipio,2019,10804,9644,1160
#N/A,Florida Municipio,2019,3269,2914,355
#N/A,Fond du,WI,2019,57386,55701
#N/A,Golden,MT,2019,367,352
#N/A,Golden,ND,2019,830,815
#N/A,Green,WI,2019,9456,9086
#N/A,Guanica Municipio,2019,3947,3364,583
#N/A,Guayama Municipio,2019,10926,9605,1321
#N/A,Guayanilla Municipio,2019,5002,4311,691
#N/A,Guaynabo Municipio,2019,36917,35403,1514
#N/A,Gurabo Municipio,2019,17749,16741,1008
#N/A,Hatillo Municipio,2019,13427,11784,1643
#N/A,Hormigueros Municipio,2019,5303,4847,456
#N/A,Humacao Municipio,2019,16903,15193,1710
#N/A,Isabela Municipio,2019,12214,11108,1106
#N/A,Jayuya Municipio,2019,4206,3614,592
#N/A,Juana Diaz Municipio,2019,14844,13361,1483
#N/A,Juncos Municipio,2019,12067,11060,1007
#N/A,Lajas Municipio,2019,5136,4480,656
#N/A,Lares Municipio,2019,6900,5883,1017
#N/A,Las Marias Municipio,2019,2617,2313,304
#N/A,Las Piedras Municipio,2019,11103,10111,992
#N/A,Loiza Municipio,2019,8275,7645,630
#N/A,Luquillo Municipio,2019,6093,5512,581
#N/A,Manati Municipio,2019,11319,10417,902
#N/A,Maricao Municipio,2019,1895,1636,259
#N/A,Maunabo Municipio,2019,2902,2465,437
#N/A,Mayaguez Municipio,2019,21542,19278,2264
#N/A,Mille,MN,2019,13055,12347
#N/A,Moca Municipio,2019,10337,9257,1080
#N/A,Morovis Municipio,2019,7843,7127,716
#N/A,Naguabo Municipio,2019,8007,7297,710
#N/A,Naranjito Municipio,2019,6953,6364,589
#N/A,Oglala,SD,2019,3570,3222
#N/A,Orocovis Municipio,2019,4883,4379,504
#N/A,Patillas Municipio,2019,4276,3605,671
#N/A,Penuelas Municipio,2019,5830,5007,823
#N/A,Ponce Municipio,2019,44991,40634,4357
#N/A,Quebradillas Municipio,2019,5995,5297,698
#N/A,Red,MN,2019,2229,2111
#N/A,Rincon Municipio,2019,4693,4047,646
#N/A,Rio Grande Municipio,2019,16630,15414,1216
#N/A,Sabana Grande Municipio,2019,6064,5274,790
#N/A,Salinas Municipio,2019,7062,6041,1021
#N/A,Salt,UT,2019,634741,618767
#N/A,San German Municipio,2019,9585,8509,1076
#N/A,San Juan Municipio,2019,131645,124372,7273
