SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,26,9,Michigan,Antrim County,2016,23079,11472,11607,11120,11224,36,35,130,134,28,37,6,8,152,169,11267,11388,88,84,217,238,48,58,7,11,11210,11350,10892,11010,30,27,113,111,26,37,6,7,143,158,11030,11163,76,73,198,208,45,57,7,10,262,257,228,214,6,8,17,23,2,0,0,1,9,11,237,225,12,11,19,30,3,1,0,1
50,26,11,Michigan,Arenac County,2016,15138,7645,7493,7408,7216,35,25,86,92,10,36,4,5,102,119,7506,7331,69,67,144,151,25,56,5,12,7487,7352,7273,7093,34,24,76,86,10,36,4,5,90,108,7359,7197,61,61,129,139,25,55,5,11,158,141,135,123,1,1,10,6,0,0,0,0,12,11,147,134,8,6,15,12,0,1,0,1
50,26,13,Michigan,Baraga County,2016,8546,4713,3833,3300,3013,634,19,610,590,12,12,0,0,157,199,3450,3206,669,53,723,736,30,32,2,7,4640,3771,3266,2984,631,16,579,563,12,11,0,0,152,197,3411,3175,663,50,690,707,30,31,2,7,73,62,34,29,3,3,31,27,0,1,0,0,5,2,39,31,6,3,33,29,0,1,0,0
50,26,15,Michigan,Barry County,2016,59810,30048,29762,29176,28887,181,128,150,169,129,146,6,5,406,427,29565,29294,326,281,360,389,195,214,15,16,29191,28935,28412,28169,167,116,126,133,123,142,4,4,359,371,28754,28524,294,251,310,317,186,204,12,14,857,827,764,718,14,12,24,36,6,4,2,1,47,56,811,770,32,30,50,72,9,10,3,2
50,26,17,Michigan,Bay County,2016,104411,51329,53082,48579,50396,1026,794,327,321,273,376,7,8,1117,1187,49655,51535,1633,1448,735,768,408,510,35,32,48578,50369,46181,48037,938,684,246,255,258,368,6,8,949,1017,47094,49012,1461,1255,575,617,382,487,30,28,2751,2713,2398,2359,88,110,81,66,15,8,1,0,168,170,2561,2523,172,193,160,151,26,23,5,4
50,26,19,Michigan,Benzie County,2016,17534,8664,8870,8332,8502,56,49,137,151,28,45,3,0,108,123,8432,8623,94,94,195,215,49,58,5,3,8429,8666,8124,8324,48,45,129,141,25,42,0,0,103,114,8219,8436,84,88,184,199,46,54,2,3,235,204,208,178,8,4,8,10,3,3,3,0,5,9,213,187,10,6,11,16,3,4,3,0
50,26,21,Michigan,Berrien County,2016,154325,75528,78797,60661,62401,11006,12333,506,462,1486,1625,70,61,1799,1915,62321,64154,11996,13399,1095,1138,1897,2034,149,131,71301,74814,57038,58997,10751,12090,395,364,1446,1588,55,53,1616,1722,58529,60576,11645,13063,899,944,1834,1968,125,113,4227,3983,3623,3404,255,243,111,98,40,37,15,8,183,193,3792,3578,351,336,196,194,63,66,24,18
50,26,23,Michigan,Branch County,2016,43466,22417,21049,20903,20320,854,100,120,93,129,165,8,3,403,368,21289,20670,973,217,290,254,259,273,24,12,21337,20120,19950,19465,827,92,87,65,117,159,4,1,352,338,20287,19787,928,199,226,204,242,265,17,10,1080,929,953,855,27,8,33,28,12,6,4,2,51,30,1002,883,45,18,64,50,17,8,7,2
50,26,25,Michigan,Calhoun County,2016,134344,65746,68598,53667,56376,7600,7488,538,484,1695,1900,35,34,2211,2316,55744,58544,9034,9037,1188,1185,2017,2210,103,102,62247,65173,50888,53624,7309,7241,386,348,1657,1869,24,25,1983,2066,52752,55563,8614,8641,947,943,1956,2148,85,81,3499,3425,2779,2752,291,247,152,136,38,31,11,9,228,250,2992,2981,420,396,241,242,61,62,18,21
50,26,27,Michigan,Cass County,2016,51282,25666,25616,22915,23017,1454,1296,306,336,171,243,21,9,799,715,23669,23699,1896,1695,613,626,277,315,52,31,24641,24731,22059,22262,1400,1263,258,295,169,232,6,6,749,673,22765,22902,1818,1642,544,564,267,300,34,28,1025,885,856,755,54,33,48,41,2,11,15,3,50,42,904,797,78,53,69,62,10,15,18,3
50,26,29,Michigan,Charlevoix County,2016,26190,12926,13264,12331,12661,74,57,207,224,62,81,7,7,245,234,12559,12887,140,121,362,376,101,107,14,13,12684,13013,12147,12467,67,56,181,190,60,77,7,7,222,216,12353,12675,124,112,323,334,97,102,14,12,242,251,184,194,7,1,26,34,2,4,0,0,23,18,206,212,16,9,39,42,4,5,0,1
50,26,31,Michigan,Cheboygan County,2016,25455,12710,12745,11853,11902,96,59,370,371,35,60,4,7,352,346,12191,12237,171,122,627,636,70,83,10,15,12524,12581,11713,11788,89,55,356,343,33,59,4,5,329,331,12029,12109,154,115,602,598,67,80,8,12,186,164,140,114,7,4,14,28,2,1,0,2,23,15,162,128,17,7,25,38,3,3,2,3
50,26,33,Michigan,Chippewa County,2016,37683,20792,16891,14202,12559,2461,94,3033,3091,142,173,9,14,945,960,15103,13484,2592,226,3773,3883,258,249,37,35,20440,16561,13971,12359,2438,91,2964,3004,136,172,8,9,923,926,14854,13251,2558,212,3690,3773,251,244,36,30,352,330,231,200,23,3,69,87,6,1,1,5,22,34,249,233,34,14,83,110,7,5,1,5
50,26,35,Michigan,Clare County,2016,30387,15138,15249,14634,14754,122,65,122,124,35,60,5,4,220,242,14844,14986,196,146,244,274,68,82,11,7,14857,14953,14390,14501,117,61,106,103,35,58,5,4,204,226,14584,14717,184,136,223,242,64,80,11,7,281,296,244,253,5,4,16,21,0,2,0,0,16,16,260,269,12,10,21,32,4,2,0,0
50,26,37,Michigan,Clinton County,2016,77617,38360,39257,36101,36966,793,673,188,198,581,669,18,18,679,733,36736,37654,1109,1016,411,469,759,833,40,42,36594,37525,34539,35415,732,625,149,157,558,663,14,14,602,651,35105,36032,1010,922,336,393,724,814,35,37,1766,1732,1562,1551,61,48,39,41,23,6,4,4,77,82,1631,1622,99,94,75,76,35,19,5,5
50,26,39,Michigan,Crawford County,2016,13768,6944,6824,6707,6559,63,49,51,54,32,66,1,1,90,95,6790,6646,97,88,97,99,51,82,3,4,6832,6676,6612,6430,57,43,46,46,32,66,1,1,84,90,6690,6513,87,78,89,89,51,82,3,4,112,148,95,129,6,6,5,8,0,0,0,0,6,5,100,133,10,10,8,10,0,0,0,0
50,26,41,Michigan,Delta County,2016,36196,17983,18213,16908,17165,73,53,469,481,63,96,2,7,468,411,17358,17562,189,159,767,753,137,145,12,11,17722,17988,16710,16976,66,48,449,470,62,96,2,7,433,391,17126,17355,166,142,728,734,134,143,11,11,261,225,198,189,7,5,20,11,1,0,0,0,35,20,232,207,23,17,39,19,3,2,1,0
50,26,43,Michigan,Dickinson County,2016,25499,12710,12789,12269,12357,67,55,119,108,71,88,11,2,173,179,12433,12525,119,119,211,202,107,120,17,5,12516,12602,12118,12219,65,53,109,90,70,87,4,2,150,151,12261,12362,109,103,186,171,104,116,10,4,194,187,151,138,2,2,10,18,1,1,7,0,23,28,172,163,10,16,25,31,3,4,7,1
50,26,45,Michigan,Eaton County,2016,109183,53471,55712,46876,48884,3696,3951,286,276,1334,1207,19,17,1260,1377,48059,50180,4320,4666,734,790,1591,1452,72,69,50652,52857,44459,46470,3536,3770,210,206,1315,1189,14,10,1118,1212,45507,47614,4101,4407,593,643,1551,1412,60,54,2819,2855,2417,2414,160,181,76,70,19,18,5,7,142,165,2552,2566,219,259,141,147,40,40,12,15
50,26,47,Michigan,Emmet County,2016,32875,16251,16624,15051,15404,130,103,622,622,79,116,10,17,359,362,15394,15755,222,189,839,867,136,162,25,20,15981,16359,14842,15210,127,100,588,578,78,116,10,15,336,340,15162,15540,208,172,797,814,130,161,25,18,270,265,209,194,3,3,34,44,1,0,0,2,23,22,232,215,14,17,42,53,6,1,0,2
50,26,49,Michigan,Genesee County,2016,408926,197369,211557,150237,157897,38944,44702,1110,1191,1890,2245,56,46,5132,5476,154914,162859,42084,48097,2936,3265,2781,3097,194,184,190579,204549,144678,152199,38411,44097,890,972,1823,2202,49,40,4728,5039,148991,156764,41334,47247,2527,2841,2672,3008,169,154,6790,7008,5559,5698,533,605,220,219,67,43,7,6,404,437,5923,6095,750,850,409,424,109,89,25,30
50,26,51,Michigan,Gladwin County,2016,25154,12648,12506,12318,12189,67,50,76,77,41,59,5,2,141,129,12445,12315,113,97,145,149,73,73,15,3,12428,12309,12123,12008,66,46,60,69,41,59,4,1,134,126,12243,12131,111,91,124,140,72,73,13,2,220,197,195,181,1,4,16,8,0,0,1,1,7,3,202,184,2,6,21,9,1,0,2,1
50,26,53,Michigan,Gogebic County,2016,15340,8301,7039,7278,6635,642,34,233,211,11,36,6,2,131,121,7397,6751,681,67,305,283,40,55,11,5,8190,6949,7191,6563,638,34,219,197,11,36,2,0,129,119,7308,6677,676,67,290,267,40,55,7,3,111,90,87,72,4,0,14,14,0,0,4,2,2,2,89,74,5,0,15,16,0,0,4,2
50,26,55,Michigan,Grand Traverse County,2016,91957,45550,46407,42934,44334,844,236,602,622,277,383,24,25,869,807,43755,45114,1170,530,999,1007,479,546,53,48,44159,45154,41803,43287,815,222,505,542,266,367,14,16,756,720,42517,43982,1096,482,836,879,459,522,40,38,1391,1253,1131,1047,29,14,97,80,11,16,10,9,113,87,1238,1132,74,48,163,128,20,24,13,10
50,26,57,Michigan,Gratiot County,2016,40955,21854,19101,19145,18476,2195,100,166,114,83,140,8,6,257,265,19385,18725,2301,209,288,246,132,181,16,14,20516,18000,17942,17491,2166,81,129,82,75,132,7,2,197,212,18124,17690,2252,171,214,184,116,166,15,9,1338,1101,1203,985,29,19,37,32,8,8,1,4,60,53,1261,1035,49,38,74,62,16,15,1,5
50,26,59,Michigan,Hillsdale County,2016,45773,22817,22956,22156,22242,164,133,118,135,83,128,3,5,293,313,22430,22547,273,256,265,293,137,172,9,10,22270,22454,21671,21801,149,124,92,108,79,124,3,4,276,293,21928,22088,252,234,229,258,132,166,9,9,547,502,485,441,15,9,26,27,4,4,0,1,17,20,502,459,21,22,36,35,5,6,0,1
50,26,61,Michigan,Houghton County,2016,36299,19619,16680,18240,15724,228,116,121,112,706,454,8,8,316,266,18532,15972,317,200,287,251,792,521,21,18,19270,16463,17957,15541,222,112,104,96,696,451,8,7,283,256,18217,15781,306,190,248,231,777,517,19,16,349,217,283,183,6,4,17,16,10,3,0,1,33,10,315,191,11,10,39,20,15,4,2,2
50,26,63,Michigan,Huron County,2016,31486,15610,15876,15229,15480,86,84,61,69,90,101,2,2,142,140,15359,15619,148,139,125,138,119,124,4,5,15245,15526,14890,15148,84,81,56,62,87,99,2,2,126,134,15005,15281,139,132,111,129,115,122,4,5,365,350,339,332,2,3,5,7,3,2,0,0,16,6,354,338,9,7,14,9,4,2,0,0
50,26,65,Michigan,Ingham County,2016,289804,141104,148700,107306,113712,17381,18203,885,944,9837,9961,100,101,5595,5779,112524,119105,20913,21888,2309,2534,11142,11193,239,248,129979,137565,98263,104861,16410,17149,580,653,9755,9820,62,70,4909,5012,102865,109542,19515,20349,1735,1945,10969,10959,173,184,11125,11135,9043,8851,971,1054,305,291,82,141,38,31,686,767,9659,9563,1398,1539,574,589,173,234,66,64
50,26,67,Michigan,Ionia County,2016,64187,34519,29668,30682,28688,2956,147,217,198,157,164,12,9,495,462,31143,29137,3178,352,416,383,255,241,33,26,32733,28414,29110,27610,2889,116,154,134,148,154,7,5,425,395,29509,27994,3084,290,317,287,234,226,23,20,1786,1254,1572,1078,67,31,63,64,9,10,5,4,70,67,1634,1143,94,62,99,96,21,15,10,6
50,26,69,Michigan,Iosco County,2016,25284,12596,12688,12059,12186,100,65,111,110,73,104,7,7,246,216,12296,12397,180,133,251,224,110,137,13,17,12336,12423,11842,11972,97,62,92,91,72,102,4,5,229,191,12062,12159,171,120,223,191,107,133,10,15,260,265,217,214,3,3,19,19,1,2,3,2,17,25,234,238,9,13,28,33,3,4,3,2
50,26,71,Michigan,Iron County,2016,11167,5532,5635,5337,5420,23,15,71,76,13,36,0,1,88,87,5421,5502,52,44,116,123,30,46,4,8,5442,5508,5265,5315,23,15,60,62,13,36,0,1,81,79,5342,5390,50,41,101,104,29,45,4,8,90,127,72,105,0,0,11,14,0,0,0,0,7,8,79,112,2,3,15,19,1,1,0,0
50,26,73,Michigan,Isabella County,2016,71263,34731,36532,30629,32241,993,1025,1419,1421,669,747,8,21,1013,1077,31595,33250,1419,1499,1896,1908,856,945,36,65,33328,35175,29649,31302,959,967,1177,1191,662,734,8,17,873,964,30484,32205,1338,1395,1573,1617,833,921,30,56,1403,1357,980,939,34,58,242,230,7,13,0,4,140,113,1111,1045,81,104,323,291,23,24,6,9
50,26,75,Michigan,Jackson County,2016,158277,80910,77367,69838,69088,7873,5120,382,284,656,733,39,38,2122,2104,71865,71085,9305,6534,972,882,921,975,77,91,78030,74760,67417,66943,7697,4938,301,218,641,711,25,20,1949,1930,69287,68776,9029,6252,824,749,885,937,57,65,2880,2607,2421,2145,176,182,81,66,15,22,14,18,173,174,2578,2309,276,282,148,133,36,38,20,26
50,26,77,Michigan,Kalamazoo County,2016,261304,127927,133377,104640,108864,14824,15599,647,640,3458,3677,80,62,4278,4535,108647,113087,17559,18567,1855,1971,4362,4565,201,175,121591,127219,99593,103914,14264,15047,466,458,3381,3606,54,52,3833,4142,103198,107782,16722,17773,1491,1617,4226,4441,157,149,6336,6158,5047,4950,560,552,181,182,77,71,26,10,445,393,5449,5305,837,794,364,354,136,124,44,26
50,26,79,Michigan,Kalkaska County,2016,17263,8803,8460,8437,8153,54,36,84,73,45,49,3,3,180,146,8610,8295,117,81,190,160,69,66,5,7,8648,8299,8310,8011,51,32,73,69,45,48,2,3,167,136,8471,8143,108,75,174,150,66,63,4,7,155,161,127,142,3,4,11,4,0,1,1,0,13,10,139,152,9,6,16,10,3,3,1,0
50,26,81,Michigan,Kent County,2016,643858,317248,326610,262733,270005,33124,34378,2409,2384,9578,10282,269,248,9135,9313,271314,278699,38960,40419,5055,5211,11539,12111,532,508,282874,293660,234340,243013,30464,31589,1074,1123,9361,10113,105,101,7530,7721,241441,250233,35272,36608,3014,3245,11096,11740,303,296,34374,32950,28393,26992,2660,2789,1335,1261,217,169,164,147,1605,1592,29873,28466,3688,3811,2041,1966,443,371,229,212
50,26,83,Michigan,Keweenaw County,2016,2139,1106,1033,1087,1009,2,3,4,1,0,2,0,0,13,18,1100,1026,7,7,11,14,3,3,0,1,1095,1018,1081,997,2,3,4,1,0,2,0,0,8,15,1089,1011,3,6,8,12,3,3,0,1,11,15,6,12,0,0,0,0,0,0,0,0,5,3,11,15,4,1,3,2,0,0,0,0
50,26,85,Michigan,Lake County,2016,11853,6108,5745,5227,5000,632,513,65,61,10,24,0,1,174,146,5384,5134,728,584,149,126,30,42,4,8,5948,5583,5113,4880,614,498,53,51,9,22,0,1,159,131,5258,5001,701,562,128,107,27,39,4,8,160,162,114,120,18,15,12,10,1,2,0,0,15,15,126,133,27,22,21,19,3,3,0,0
50,26,87,Michigan,Lapeer County,2016,88171,44661,43510,42709,42180,885,181,245,214,209,316,6,6,607,613,43298,42771,1085,388,549,533,335,430,18,16,42568,41504,40779,40337,844,151,188,152,197,310,5,5,555,549,41319,40869,1027,329,454,431,319,417,16,15,2093,2006,1930,1843,41,30,57,62,12,6,1,1,52,64,1979,1902,58,59,95,102,16,13,2,1
50,26,89,Michigan,Leelanau County,2016,21507,10584,10923,9923,10110,54,69,388,437,57,70,3,2,159,235,10077,10334,91,130,492,592,82,98,7,9,10118,10496,9580,9844,45,61,298,336,56,70,2,1,137,184,9713,10021,77,104,387,458,79,92,5,7,466,427,343,266,9,8,90,101,1,0,1,1,22,51,364,313,14,26,105,134,3,6,2,2
50,26,91,Michigan,Lenawee County,2016,98496,49808,48688,46060,46308,2178,764,322,263,200,310,29,13,1019,1030,47027,47289,2682,1278,723,664,371,477,58,37,45892,44889,42567,42925,2031,579,212,195,181,283,19,8,882,899,43409,43784,2473,1030,539,530,336,432,44,31,3916,3799,3493,3383,147,185,110,68,19,27,10,5,137,131,3618,3505,209,248,184,134,35,45,14,6
50,26,93,Michigan,Livingston County,2016,188547,94469,94078,91320,90871,665,459,473,419,644,1007,61,62,1306,1260,92571,92068,980,783,1078,1009,1111,1434,101,101,92189,91861,89313,88925,616,415,379,328,619,984,57,54,1205,1155,90472,90027,900,700,911,850,1071,1401,93,85,2280,2217,2007,1946,49,44,94,91,25,23,4,8,101,105,2099,2041,80,83,167,159,40,33,8,16
50,26,95,Michigan,Luce County,2016,6335,3696,2639,2686,2363,707,10,173,163,10,6,0,4,120,93,2800,2451,729,38,258,228,26,13,5,5,3637,2596,2645,2333,705,10,165,155,10,6,0,1,112,91,2751,2420,723,36,246,219,25,13,5,2,59,43,41,30,2,0,8,8,0,0,0,3,8,2,49,31,6,2,12,9,1,0,0,3
50,26,97,Michigan,Mackinac County,2016,10724,5451,5273,4074,3937,160,147,901,897,42,36,2,0,272,256,4340,4189,190,182,1128,1108,62,49,6,4,5368,5177,4018,3870,157,147,885,875,42,36,1,0,265,249,4277,4115,185,177,1108,1084,61,49,5,4,83,96,56,67,3,0,16,22,0,0,1,0,7,7,63,74,5,5,20,24,1,0,1,0
50,26,99,Michigan,Macomb County,2016,868534,422575,445959,349301,362157,46066,54887,1352,1570,15877,17002,152,142,9827,10201,358570,371695,50519,59712,4197,4727,19227,20254,616,592,411381,435081,339774,353204,45457,54125,1107,1295,15709,16845,121,124,9213,9488,348477,362085,49604,58603,3654,4097,18933,19965,551,537,11194,10878,9527,8953,609,762,245,275,168,157,31,18,614,713,10093,9610,915,1109,543,630,294,289,65,55
50,26,101,Michigan,Manistee County,2016,24424,12657,11767,11249,11146,788,57,290,268,44,51,5,10,281,235,11512,11371,877,132,462,417,81,76,12,17,12284,11399,10933,10821,784,55,269,247,41,47,5,9,252,220,11170,11031,862,125,425,385,73,72,12,16,373,368,316,325,4,2,21,21,3,4,0,1,29,15,342,340,15,7,37,32,8,4,0,1
